age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19.0, Private,317573.75, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
27.0, Private,171411.4, HS-grad,9.0, Married-civ-spouse, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,180675.03, Masters,14.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0, Private,342601.66, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Local-gov,13492.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
47.0, Private,126008.555, 9th,1.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
40.0, Private,210720.05, Doctorate,16.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,99999.0,0.0,50.0, United-States, >50K
40.87821, Private,123378.734, 11th,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States, >50K
17.0, Local-gov,183958.72, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
29.0, Private,197377.39, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,99999.0,0.0,46.0, India, >50K
39.0, State-gov,13492.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.278833, Private,13492.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,13492.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
36.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Local-gov,159874.55, Masters,16.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.369556, United-States, >50K
52.0, Local-gov,177307.75, HS-grad,9.0, Divorced, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
27.0, Private,192193.8, Bachelors,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
90.0, Local-gov,91340.35, 7th-8th,4.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,268006.7, Masters,16.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,117552.05, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, India, >50K
43.0, Private,119117.68, 5th-6th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
34.0, Private,13492.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
31.0, Private,59002.074, Some-college,10.0, Separated, Tech-support, Not-in-family, Black, Female,0.0,0.0,20.0, United-States, <=50K
19.0, Private,216545.1, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
60.0, Private,50274.914, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,1.0, United-States, >50K
21.0, Self-emp-not-inc,130209.67, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Private,107606.98, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
59.0, Private,256161.28, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
47.0, Private,13492.0, Some-college,10.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,25.0, United-States, <=50K
25.0, Private,130478.055, HS-grad,9.0, Never-married, Sales, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,278329.12, Bachelors,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,26.46582, United-States, <=50K
41.0, Federal-gov,13492.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,185896.05, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Local-gov,13492.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
17.0, Private,261622.28, 12th,9.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0.0,0.0,36.909325, Philippines, <=50K
50.086212, Private,13492.0, Assoc-voc,12.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
30.0, State-gov,177953.84, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
22.25826, Private,152292.08, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K
49.0, Private,180379.03, Some-college,10.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,156908.77, Some-college,10.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,40.0, Canada, <=50K
34.0, Self-emp-inc,13492.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,36705.703, Assoc-voc,11.0, Separated, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Self-emp-not-inc,127746.85, 5th-6th,8.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
32.0, Private,105612.625, Some-college,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
20.0, Private,172201.81, 11th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,154707.27, Masters,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
50.0, Private,41410.01, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,144006.75, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
19.0, Private,302741.34, Assoc-voc,13.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,317942.12, Assoc-voc,11.0, Divorced, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Local-gov,229103.03, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Local-gov,109885.586, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,30.0, United-States, >50K
90.0, ?,13492.0, 9th,9.0, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, South, >50K
26.0, Private,86772.914, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
17.0, Private,185843.67, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,187708.36, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,32.0, United-States, <=50K
17.0, Private,109869.03, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
57.0, Private,188468.45, 10th,6.0, Divorced, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
65.0, Local-gov,147265.61, Assoc-voc,12.150582, Divorced, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,123557.56, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,226006.17, Some-college,10.0, Divorced, Other-service, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
42.0, Private,94213.01, 12th,5.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K
20.0, Private,157103.28, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
34.0, State-gov,130642.75, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Local-gov,180534.05, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
32.0, Private,374899.03, 5th-6th,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,45.0, Mexico, <=50K
38.0, Private,88593.85, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Female,0.0,0.0,40.0, United-States, >50K
45.0, Local-gov,13492.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
55.370476, Self-emp-not-inc,169125.94, Prof-school,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,50.0, United-States, <=50K
35.0, Private,79317.63, Assoc-voc,13.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Self-emp-inc,1210504.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
46.0, Private,105622.336, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0.0,0.0,32.0, United-States, <=50K
90.0, State-gov,13492.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K
43.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,159413.6, 11th,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
30.0, Private,76367.75, Assoc-voc,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,155375.28, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Federal-gov,13492.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,251105.94, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,160357.31, HS-grad,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
52.0, Private,103957.18, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,243462.34, Some-college,10.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
32.0, Self-emp-not-inc,311116.84, 5th-6th,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
24.0, Private,137328.3, 12th,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Self-emp-not-inc,158101.17, Doctorate,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,169439.95, Some-college,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
46.0, State-gov,13492.0, Assoc-voc,11.0, Divorced, Exec-managerial, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
40.0, State-gov,281863.47, Masters,16.0, Separated, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, ?, <=50K
48.0, Private,13492.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
46.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
33.0, Private,13492.0, Assoc-acdm,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Private,299608.53, Masters,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, ?, >50K
48.0, Self-emp-inc,37906.1, Bachelors,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
31.0, Private,67997.61, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,1210504.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,12.0, South, <=50K
25.0, Private,81303.44, Bachelors,13.0, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,1.0, South, <=50K
33.0, Private,259776.8, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Local-gov,155844.12, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, State-gov,182608.22, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, ?, <=50K
21.0, Federal-gov,164904.6, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,292230.06, 11th,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,201050.73, 11th,6.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
28.0, Private,202475.94, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,223464.47, Bachelors,11.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, South, <=50K
29.0, Private,138532.97, Bachelors,14.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,4356.0,40.0, United-States, <=50K
36.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Local-gov,213162.62, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
30.0, State-gov,168222.53, HS-grad,9.0, Married-spouse-absent, Other-service, Other-relative, Black, Male,0.0,0.0,40.0, Jamaica, <=50K
17.0, Private,108369.99, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
31.0, Private,156775.84, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,13492.0, Doctorate,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1336.8414,40.0, Jamaica, >50K
61.0, Private,55381.676, 12th,7.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K
29.0, ?,1210504.0, Some-college,9.0, Never-married, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
31.0, ?,74067.69, Some-college,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,1.0, United-States, >50K
29.0, Private,175626.73, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
18.0, Federal-gov,106897.13, Some-college,11.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,174518.98, 10th,4.0, Divorced, Machine-op-inspct, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
40.0, Private,188953.42, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,229108.89, 7th-8th,1.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,120899.586, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
90.0, Federal-gov,255508.11, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Other, Female,0.0,0.0,45.0, United-States, <=50K
25.0, Private,13492.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,147605.75, Assoc-voc,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,130761.03, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K
41.0, State-gov,13492.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
41.0, Private,122223.664, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, Canada, >50K
26.0, Private,13492.0, HS-grad,9.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,32.914673, United-States, <=50K
30.0, State-gov,185658.17, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, <=50K
34.0, Private,174504.84, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,144645.47, Some-college,10.0, Never-married, Sales, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,180047.36, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,1.0, India, <=50K
39.0, State-gov,209620.61, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, ?,142164.92, Some-college,10.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
36.0, Private,146407.64, Assoc-voc,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K
17.0, Federal-gov,1210504.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,106015.09, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Self-emp-inc,114305.66, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,13492.0, Assoc-voc,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,40887.55, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,91640.03, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,141759.89, 9th,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, Puerto-Rico, >50K
35.0, Private,158103.88, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,24.0, Puerto-Rico, <=50K
41.0, Private,115293.69, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,191973.12, Masters,16.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,45.0, United-States, >50K
25.0, Self-emp-inc,13492.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,100434.64, Some-college,12.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,130174.24, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
